DIM_TIME,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,,GEO_NAME_SHORT,RATE_PER_100000_N,RATE_PER_100000_NL,RATE_PER_100000_NU
2022,496,COUNTRY,Asia,Mongolia,452,252,799
2000,512,COUNTRY,Asia,Oman,16,13,18
2001,512,COUNTRY,Asia,Oman,14,12,16
2002,512,COUNTRY,Asia,Oman,14,12,16
2003,512,COUNTRY,Asia,Oman,12,10,14
2004,512,COUNTRY,Asia,Oman,14,12,16
2005,512,COUNTRY,Asia,Oman,12,10,14
2006,512,COUNTRY,Asia,Oman,15,13,18
2007,512,COUNTRY,Asia,Oman,14,12,17
2008,512,COUNTRY,Asia,Oman,15,13,18
2009,512,COUNTRY,Asia,Oman,14,12,16
2010,512,COUNTRY,Asia,Oman,12,11,14
2011,512,COUNTRY,Asia,Oman,12,10,14
2012,512,COUNTRY,Asia,Oman,12,11,14
2013,512,COUNTRY,Asia,Oman,9.9,8.5,11
2014,512,COUNTRY,Asia,Oman,10,8.8,12
2015,512,COUNTRY,Asia,Oman,9,7.7,10
2016,512,COUNTRY,Asia,Oman,9,7.7,10
2017,512,COUNTRY,Asia,Oman,6.8,5.8,7.9
2018,512,COUNTRY,Asia,Oman,6.1,5.3,7.1
2019,512,COUNTRY,Asia,Oman,9.2,7.9,11
2020,512,COUNTRY,Asia,Oman,7.9,6.8,9.2
2021,512,COUNTRY,Asia,Oman,5.9,5,6.8
2022,512,COUNTRY,Asia,Oman,9.3,7.9,11
2000,524,COUNTRY,Asia,Nepal,417,235,652
2001,524,COUNTRY,Asia,Nepal,405,228,633
2002,524,COUNTRY,Asia,Nepal,393,221,614
2003,524,COUNTRY,Asia,Nepal,382,215,597
2004,524,COUNTRY,Asia,Nepal,371,208,579
2005,524,COUNTRY,Asia,Nepal,360,202,562
2006,524,COUNTRY,Asia,Nepal,350,196,547
2007,524,COUNTRY,Asia,Nepal,339,190,531
2008,524,COUNTRY,Asia,Nepal,329,185,515
2009,524,COUNTRY,Asia,Nepal,320,179,500
2010,524,COUNTRY,Asia,Nepal,311,175,485
2011,524,COUNTRY,Asia,Nepal,302,170,470
2012,524,COUNTRY,Asia,Nepal,293,166,455
2013,524,COUNTRY,Asia,Nepal,284,162,440
2014,524,COUNTRY,Asia,Nepal,276,159,425
2015,524,COUNTRY,Asia,Nepal,268,155,411
2016,524,COUNTRY,Asia,Nepal,260,152,397
2017,524,COUNTRY,Asia,Nepal,253,148,384
2018,524,COUNTRY,Asia,Nepal,245,145,371
2019,524,COUNTRY,Asia,Nepal,238,141,359
2020,524,COUNTRY,Asia,Nepal,226,140,375
2021,524,COUNTRY,Asia,Nepal,226,140,377
2022,524,COUNTRY,Asia,Nepal,229,141,382
2000,586,COUNTRY,Asia,Pakistan,275,174,399
2001,586,COUNTRY,Asia,Pakistan,275,174,399
2002,586,COUNTRY,Asia,Pakistan,275,174,399
2003,586,COUNTRY,Asia,Pakistan,276,174,400
2004,586,COUNTRY,Asia,Pakistan,276,174,400
2005,586,COUNTRY,Asia,Pakistan,276,174,400
2006,586,COUNTRY,Asia,Pakistan,276,174,400
2007,586,COUNTRY,Asia,Pakistan,276,174,400
2008,586,COUNTRY,Asia,Pakistan,276,174,400
2009,586,COUNTRY,Asia,Pakistan,276,174,400
2010,586,COUNTRY,Asia,Pakistan,276,174,400
2011,586,COUNTRY,Asia,Pakistan,276,174,400
2012,586,COUNTRY,Asia,Pakistan,276,174,400
2013,586,COUNTRY,Asia,Pakistan,275,174,399
2014,586,COUNTRY,Asia,Pakistan,270,173,389
2015,586,COUNTRY,Asia,Pakistan,270,178,381
2016,586,COUNTRY,Asia,Pakistan,268,190,360
2017,586,COUNTRY,Asia,Pakistan,267,188,359
2018,586,COUNTRY,Asia,Pakistan,265,187,356
2019,586,COUNTRY,Asia,Pakistan,263,187,353
2020,586,COUNTRY,Asia,Pakistan,257,183,345
2021,586,COUNTRY,Asia,Pakistan,266,194,355
2022,586,COUNTRY,Asia,Pakistan,258,189,350
2000,608,COUNTRY,Asia,Philippines,590,307,964
2001,608,COUNTRY,Asia,Philippines,579,305,939
2002,608,COUNTRY,Asia,Philippines,569,304,916
2003,608,COUNTRY,Asia,Philippines,559,302,893
2004,608,COUNTRY,Asia,Philippines,549,301,870
2005,608,COUNTRY,Asia,Philippines,539,299,849
2006,608,COUNTRY,Asia,Philippines,530,297,828
2007,608,COUNTRY,Asia,Philippines,520,292,813
2008,608,COUNTRY,Asia,Philippines,524,294,819
2009,608,COUNTRY,Asia,Philippines,528,296,825
2010,608,COUNTRY,Asia,Philippines,531,298,830
2011,608,COUNTRY,Asia,Philippines,535,300,836
2012,608,COUNTRY,Asia,Philippines,539,302,842
2013,608,COUNTRY,Asia,Philippines,543,305,848
2014,608,COUNTRY,Asia,Philippines,546,307,854
2015,608,COUNTRY,Asia,Philippines,550,309,860
2016,608,COUNTRY,Asia,Philippines,554,311,866
2017,608,COUNTRY,Asia,Philippines,554,311,866
2018,608,COUNTRY,Asia,Philippines,554,311,866
2019,608,COUNTRY,Asia,Philippines,554,311,866
2020,608,COUNTRY,Asia,Philippines,544,297,899
2021,608,COUNTRY,Asia,Philippines,596,322,991
2022,608,COUNTRY,Asia,Philippines,638,337,1060
2002,626,COUNTRY,Asia,Timor-Leste,498,322,712
2003,626,COUNTRY,Asia,Timor-Leste,498,358,662
2004,626,COUNTRY,Asia,Timor-Leste,498,394,615
2005,626,COUNTRY,Asia,Timor-Leste,498,390,620
2006,626,COUNTRY,Asia,Timor-Leste,498,368,648
2007,626,COUNTRY,Asia,Timor-Leste,498,322,712
2008,626,COUNTRY,Asia,Timor-Leste,498,322,712
2009,626,COUNTRY,Asia,Timor-Leste,498,457,541
2010,626,COUNTRY,Asia,Timor-Leste,498,434,567
2011,626,COUNTRY,Asia,Timor-Leste,498,413,592
2012,626,COUNTRY,Asia,Timor-Leste,498,361,656
2013,626,COUNTRY,Asia,Timor-Leste,498,349,673
2014,626,COUNTRY,Asia,Timor-Leste,498,322,712
2015,626,COUNTRY,Asia,Timor-Leste,498,322,712
2016,626,COUNTRY,Asia,Timor-Leste,498,322,712
2017,626,COUNTRY,Asia,Timor-Leste,498,322,712
2018,626,COUNTRY,Asia,Timor-Leste,498,322,711
2019,626,COUNTRY,Asia,Timor-Leste,498,322,711
2020,626,COUNTRY,Asia,Timor-Leste,498,322,711
2021,626,COUNTRY,Asia,Timor-Leste,498,322,711
2022,626,COUNTRY,Asia,Timor-Leste,498,322,711
2000,634,COUNTRY,Asia,Qatar,50,43,57
2001,634,COUNTRY,Asia,Qatar,48,41,56
2002,634,COUNTRY,Asia,Qatar,45,38,52
2003,634,COUNTRY,Asia,Qatar,42,36,49
2004,634,COUNTRY,Asia,Qatar,40,34,46
2005,634,COUNTRY,Asia,Qatar,44,38,51
2006,634,COUNTRY,Asia,Qatar,38,33,44
2007,634,COUNTRY,Asia,Qatar,37,32,43
2008,634,COUNTRY,Asia,Qatar,45,39,52
2009,634,COUNTRY,Asia,Qatar,44,38,51
2010,634,COUNTRY,Asia,Qatar,39,33,45
2011,634,COUNTRY,Asia,Qatar,35,30,41
2012,634,COUNTRY,Asia,Qatar,44,38,51
2013,634,COUNTRY,Asia,Qatar,34,29,39
2014,634,COUNTRY,Asia,Qatar,24,21,28
2015,634,COUNTRY,Asia,Qatar,25,22,29
2016,634,COUNTRY,Asia,Qatar,22,19,26
2017,634,COUNTRY,Asia,Qatar,25,22,29
2018,634,COUNTRY,Asia,Qatar,31,27,36
2019,634,COUNTRY,Asia,Qatar,35,30,41
2020,634,COUNTRY,Asia,Qatar,36,31,41
2021,634,COUNTRY,Asia,Qatar,42,36,49
2022,634,COUNTRY,Asia,Qatar,37,32,43
2000,682,COUNTRY,Asia,Saudi Arabia,18,16,21
2001,682,COUNTRY,Asia,Saudi Arabia,17,15,20
2002,682,COUNTRY,Asia,Saudi Arabia,17,15,20
2003,682,COUNTRY,Asia,Saudi Arabia,16,14,19
2004,682,COUNTRY,Asia,Saudi Arabia,16,14,19
2005,682,COUNTRY,Asia,Saudi Arabia,17,14,19
2006,682,COUNTRY,Asia,Saudi Arabia,17,15,20
2007,682,COUNTRY,Asia,Saudi Arabia,17,15,20
2008,682,COUNTRY,Asia,Saudi Arabia,17,14,19
2009,682,COUNTRY,Asia,Saudi Arabia,16,14,19
2010,682,COUNTRY,Asia,Saudi Arabia,17,15,20
2011,682,COUNTRY,Asia,Saudi Arabia,15,13,17
2012,682,COUNTRY,Asia,Saudi Arabia,14,12,16
2013,682,COUNTRY,Asia,Saudi Arabia,13,11,14
2014,682,COUNTRY,Asia,Saudi Arabia,12,9.9,13
2015,682,COUNTRY,Asia,Saudi Arabia,12,9.9,13
2016,682,COUNTRY,Asia,Saudi Arabia,10,8.6,12
2017,682,COUNTRY,Asia,Saudi Arabia,9.6,8.2,11
2018,682,COUNTRY,Asia,Saudi Arabia,9.7,8.3,11
2019,682,COUNTRY,Asia,Saudi Arabia,9.4,8.1,11
2020,682,COUNTRY,Asia,Saudi Arabia,7.8,6.7,9
2021,682,COUNTRY,Asia,Saudi Arabia,8.2,7.1,9.5
2022,682,COUNTRY,Asia,Saudi Arabia,8.2,7,9.4
2000,702,COUNTRY,Asia,Singapore,49,42,57
2001,702,COUNTRY,Asia,Singapore,43,37,50
2002,702,COUNTRY,Asia,Singapore,42,36,48
2003,702,COUNTRY,Asia,Singapore,43,37,50
2004,702,COUNTRY,Asia,Singapore,38,33,44
2005,702,COUNTRY,Asia,Singapore,36,31,42
2006,702,COUNTRY,Asia,Singapore,34,29,39
2007,702,COUNTRY,Asia,Singapore,34,29,39
2008,702,COUNTRY,Asia,Singapore,37,32,43
2009,702,COUNTRY,Asia,Singapore,35,30,40
2010,702,COUNTRY,Asia,Singapore,35,30,40
2011,702,COUNTRY,Asia,Singapore,36,31,41
2012,702,COUNTRY,Asia,Singapore,49,42,57
2013,702,COUNTRY,Asia,Singapore,45,39,52
2014,702,COUNTRY,Asia,Singapore,45,38,52
2015,702,COUNTRY,Asia,Singapore,44,38,51
2016,702,COUNTRY,Asia,Singapore,49,42,57
2017,702,COUNTRY,Asia,Singapore,46,40,54
2018,702,COUNTRY,Asia,Singapore,46,39,53
2019,702,COUNTRY,Asia,Singapore,41,35,47
2020,702,COUNTRY,Asia,Singapore,46,39,53
2021,702,COUNTRY,Asia,Singapore,48,41,55
2022,702,COUNTRY,Asia,Singapore,51,44,59
2000,704,COUNTRY,Asia,Viet Nam,296,90,624
2001,704,COUNTRY,Asia,Viet Nam,290,95,592
2002,704,COUNTRY,Asia,Viet Nam,284,100,563
2003,704,COUNTRY,Asia,Viet Nam,278,105,535
2004,704,COUNTRY,Asia,Viet Nam,272,109,509
2005,704,COUNTRY,Asia,Viet Nam,266,113,484
2006,704,COUNTRY,Asia,Viet Nam,260,116,460
2007,704,COUNTRY,Asia,Viet Nam,253,119,437
2008,704,COUNTRY,Asia,Viet Nam,246,119,417
2009,704,COUNTRY,Asia,Viet Nam,239,119,398
2010,704,COUNTRY,Asia,Viet Nam,231,119,380
2011,704,COUNTRY,Asia,Viet Nam,225,119,363
2012,704,COUNTRY,Asia,Viet Nam,218,119,346
2013,704,COUNTRY,Asia,Viet Nam,212,119,331
2014,704,COUNTRY,Asia,Viet Nam,205,118,317
2015,704,COUNTRY,Asia,Viet Nam,199,117,303
2016,704,COUNTRY,Asia,Viet Nam,193,116,290
2017,704,COUNTRY,Asia,Viet Nam,188,115,278
2018,704,COUNTRY,Asia,Viet Nam,182,114,265
2019,704,COUNTRY,Asia,Viet Nam,176,112,255
2020,704,COUNTRY,Asia,Viet Nam,170,113,251
2021,704,COUNTRY,Asia,Viet Nam,165,111,241
2022,704,COUNTRY,Asia,Viet Nam,176,121,251
2000,760,COUNTRY,Asia,Syrian Arab Republic,39,22,61
2001,760,COUNTRY,Asia,Syrian Arab Republic,37,21,58
2002,760,COUNTRY,Asia,Syrian Arab Republic,35,21,53
2003,760,COUNTRY,Asia,Syrian Arab Republic,35,21,52
2004,760,COUNTRY,Asia,Syrian Arab Republic,32,20,47
2005,760,COUNTRY,Asia,Syrian Arab Republic,29,19,42
2006,760,COUNTRY,Asia,Syrian Arab Republic,26,18,35
2007,760,COUNTRY,Asia,Syrian Arab Republic,27,18,37
2008,760,COUNTRY,Asia,Syrian Arab Republic,23,16,30
2009,760,COUNTRY,Asia,Syrian Arab Republic,24,17,32
2010,760,COUNTRY,Asia,Syrian Arab Republic,21,16,28
2011,760,COUNTRY,Asia,Syrian Arab Republic,21,16,28
2012,760,COUNTRY,Asia,Syrian Arab Republic,18,14,23
2013,760,COUNTRY,Asia,Syrian Arab Republic,17,14,22
2014,760,COUNTRY,Asia,Syrian Arab Republic,23,17,31
2015,760,COUNTRY,Asia,Syrian Arab Republic,20,15,26
2016,760,COUNTRY,Asia,Syrian Arab Republic,22,16,29
2017,760,COUNTRY,Asia,Syrian Arab Republic,20,15,26
2018,760,COUNTRY,Asia,Syrian Arab Republic,19,15,25
2019,760,COUNTRY,Asia,Syrian Arab Republic,19,15,24
2020,760,COUNTRY,Asia,Syrian Arab Republic,18,14,23
2021,760,COUNTRY,Asia,Syrian Arab Republic,18,13,23
2022,760,COUNTRY,Asia,Syrian Arab Republic,17,13,22
2000,762,COUNTRY,Asia,Tajikistan,219,101,382
2001,762,COUNTRY,Asia,Tajikistan,222,101,389
2002,762,COUNTRY,Asia,Tajikistan,220,101,385
2003,762,COUNTRY,Asia,Tajikistan,215,101,372
2004,762,COUNTRY,Asia,Tajikistan,207,100,351
2005,762,COUNTRY,Asia,Tajikistan,196,99,325
2006,762,COUNTRY,Asia,Tajikistan,183,98,295
2007,762,COUNTRY,Asia,Tajikistan,169,95,263
2008,762,COUNTRY,Asia,Tajikistan,155,92,233
2009,762,COUNTRY,Asia,Tajikistan,141,88,205
2010,762,COUNTRY,Asia,Tajikistan,128,84,181
2011,762,COUNTRY,Asia,Tajikistan,117,80,161
2012,762,COUNTRY,Asia,Tajikistan,108,76,144
2013,762,COUNTRY,Asia,Tajikistan,100,72,131
2014,762,COUNTRY,Asia,Tajikistan,91,68,117
2015,762,COUNTRY,Asia,Tajikistan,86,66,109
2016,762,COUNTRY,Asia,Tajikistan,85,65,108
2017,762,COUNTRY,Asia,Tajikistan,85,65,107
2018,762,COUNTRY,Asia,Tajikistan,84,64,106
2019,762,COUNTRY,Asia,Tajikistan,83,64,104
2020,762,COUNTRY,Asia,Tajikistan,79,60,102
2021,762,COUNTRY,Asia,Tajikistan,79,60,102
2022,762,COUNTRY,Asia,Tajikistan,78,60,102
2000,764,COUNTRY,Asia,Thailand,241,78,496
2001,764,COUNTRY,Asia,Thailand,245,77,508
2002,764,COUNTRY,Asia,Thailand,244,77,505
2003,764,COUNTRY,Asia,Thailand,240,78,490
2004,764,COUNTRY,Asia,Thailand,232,79,467
2005,764,COUNTRY,Asia,Thailand,224,80,441
2006,764,COUNTRY,Asia,Thailand,215,81,413
2007,764,COUNTRY,Asia,Thailand,205,81,385
2008,764,COUNTRY,Asia,Thailand,196,82,360
2009,764,COUNTRY,Asia,Thailand,188,93,317
2010,764,COUNTRY,Asia,Thailand,181,99,288
2011,764,COUNTRY,Asia,Thailand,176,98,276
2012,764,COUNTRY,Asia,Thailand,172,92,277
2013,764,COUNTRY,Asia,Thailand,170,97,264
2014,764,COUNTRY,Asia,Thailand,167,96,257
2015,764,COUNTRY,Asia,Thailand,163,95,249
2016,764,COUNTRY,Asia,Thailand,160,104,227
2017,764,COUNTRY,Asia,Thailand,156,117,201
2018,764,COUNTRY,Asia,Thailand,153,116,196
2019,764,COUNTRY,Asia,Thailand,150,114,191
2020,764,COUNTRY,Asia,Thailand,146,113,187
2021,764,COUNTRY,Asia,Thailand,146,114,182
2022,764,COUNTRY,Asia,Thailand,155,122,193
2000,784,COUNTRY,Asia,United Arab Emirates,4,3.5,4.7
2001,784,COUNTRY,Asia,United Arab Emirates,2.5,2.1,2.8
2002,784,COUNTRY,Asia,United Arab Emirates,2.8,2.4,3.3
2003,784,COUNTRY,Asia,United Arab Emirates,3.5,3,4.1
2004,784,COUNTRY,Asia,United Arab Emirates,2.6,2.3,3.1
2005,784,COUNTRY,Asia,United Arab Emirates,2.8,2.4,3.2
2006,784,COUNTRY,Asia,United Arab Emirates,2.1,1.8,2.4
2007,784,COUNTRY,Asia,United Arab Emirates,1.9,1.6,2.2
2008,784,COUNTRY,Asia,United Arab Emirates,1.5,1.3,1.8
2009,784,COUNTRY,Asia,United Arab Emirates,1.7,1.4,1.9
2010,784,COUNTRY,Asia,United Arab Emirates,1.8,1.5,2.1
2011,784,COUNTRY,Asia,United Arab Emirates,1.4,1.2,1.6
2012,784,COUNTRY,Asia,United Arab Emirates,1,0.9,1.2
2013,784,COUNTRY,Asia,United Arab Emirates,1.1,0.91,1.2
2014,784,COUNTRY,Asia,United Arab Emirates,0.78,0.67,0.9
2015,784,COUNTRY,Asia,United Arab Emirates,0.79,0.67,0.91
2016,784,COUNTRY,Asia,United Arab Emirates,0.82,0.7,0.95
2017,784,COUNTRY,Asia,United Arab Emirates,0.84,0.72,0.97
2018,784,COUNTRY,Asia,United Arab Emirates,1,0.88,1.2
2019,784,COUNTRY,Asia,United Arab Emirates,1,0.85,1.2
2020,784,COUNTRY,Asia,United Arab Emirates,0.77,0.66,0.89
2021,784,COUNTRY,Asia,United Arab Emirates,0.81,0.69,0.94
2022,784,COUNTRY,Asia,United Arab Emirates,0.76,0.65,0.87
2000,795,COUNTRY,Asia,Turkmenistan,112,53,192
2001,795,COUNTRY,Asia,Turkmenistan,108,53,183
2002,795,COUNTRY,Asia,Turkmenistan,100,52,162
2003,795,COUNTRY,Asia,Turkmenistan,116,53,203
2004,795,COUNTRY,Asia,Turkmenistan,90,50,141
2005,795,COUNTRY,Asia,Turkmenistan,84,49,128
2006,795,COUNTRY,Asia,Turkmenistan,84,49,127
2007,795,COUNTRY,Asia,Turkmenistan,88,50,136
2008,795,COUNTRY,Asia,Turkmenistan,95,51,152
2009,795,COUNTRY,Asia,Turkmenistan,79,48,117
2010,795,COUNTRY,Asia,Turkmenistan,79,48,118
2011,795,COUNTRY,Asia,Turkmenistan,66,44,93
2012,795,COUNTRY,Asia,Turkmenistan,70,45,99
2013,795,COUNTRY,Asia,Turkmenistan,71,46,102
2014,795,COUNTRY,Asia,Turkmenistan,58,41,78
2015,795,COUNTRY,Asia,Turkmenistan,49,37,64
2016,795,COUNTRY,Asia,Turkmenistan,46,35,58
2017,795,COUNTRY,Asia,Turkmenistan,43,33,54
2018,795,COUNTRY,Asia,Turkmenistan,46,35,59
2019,795,COUNTRY,Asia,Turkmenistan,45,34,56
2020,795,COUNTRY,Asia,Turkmenistan,46,35,59
2021,795,COUNTRY,Asia,Turkmenistan,47,36,60
2022,795,COUNTRY,Asia,Turkmenistan,48,37,61
2000,860,COUNTRY,Asia,Uzbekistan,99,50,163
2001,860,COUNTRY,Asia,Uzbekistan,107,51,184
2002,860,COUNTRY,Asia,Uzbekistan,113,68,170
2003,860,COUNTRY,Asia,Uzbekistan,117,83,156
2004,860,COUNTRY,Asia,Uzbekistan,119,51,215
2005,860,COUNTRY,Asia,Uzbekistan,120,65,191
2006,860,COUNTRY,Asia,Uzbekistan,116,78,162
2007,860,COUNTRY,Asia,Uzbekistan,110,60,175
2008,860,COUNTRY,Asia,Uzbekistan,105,51,179
2009,860,COUNTRY,Asia,Uzbekistan,101,64,147
2010,860,COUNTRY,Asia,Uzbekistan,97,50,159
2011,860,COUNTRY,Asia,Uzbekistan,93,50,150
2012,860,COUNTRY,Asia,Uzbekistan,89,49,141
2013,860,COUNTRY,Asia,Uzbekistan,86,69,104
2014,860,COUNTRY,Asia,Uzbekistan,82,60,108
2015,860,COUNTRY,Asia,Uzbekistan,79,53,110
2016,860,COUNTRY,Asia,Uzbekistan,76,50,107
2017,860,COUNTRY,Asia,Uzbekistan,73,49,102
2018,860,COUNTRY,Asia,Uzbekistan,70,48,96
2019,860,COUNTRY,Asia,Uzbekistan,67,47,91
2020,860,COUNTRY,Asia,Uzbekistan,66,47,90
2021,860,COUNTRY,Asia,Uzbekistan,72,53,97
2022,860,COUNTRY,Asia,Uzbekistan,83,57,115
2000,887,COUNTRY,Asia,Yemen,116,93,142
2001,887,COUNTRY,Asia,Yemen,110,90,131
2002,887,COUNTRY,Asia,Yemen,102,87,119
2003,887,COUNTRY,Asia,Yemen,95,82,108
2004,887,COUNTRY,Asia,Yemen,87,76,99
2005,887,COUNTRY,Asia,Yemen,80,71,90
2006,887,COUNTRY,Asia,Yemen,73,65,81
2007,887,COUNTRY,Asia,Yemen,66,61,72
2008,887,COUNTRY,Asia,Yemen,60,56,65
2009,887,COUNTRY,Asia,Yemen,55,50,61
2010,887,COUNTRY,Asia,Yemen,52,46,58
2011,887,COUNTRY,Asia,Yemen,50,44,56
2012,887,COUNTRY,Asia,Yemen,48,43,55
2013,887,COUNTRY,Asia,Yemen,48,42,54
2014,887,COUNTRY,Asia,Yemen,48,42,54
2015,887,COUNTRY,Asia,Yemen,48,42,54
2016,887,COUNTRY,Asia,Yemen,48,42,54
2017,887,COUNTRY,Asia,Yemen,48,42,54
2018,887,COUNTRY,Asia,Yemen,48,42,54
2019,887,COUNTRY,Asia,Yemen,48,42,54
2020,887,COUNTRY,Asia,Yemen,48,41,55
2021,887,COUNTRY,Asia,Yemen,48,41,55
2022,887,COUNTRY,Asia,Yemen,48,41,55
